Scenario File,Current Balance,Mean #UTXO,Current #UTXO,#Deposits,#Inputs Spent,#Withdraws,#Uneconomical outputs spent,#Change Created,#Changeless,Min Change Value,Max Change Value,Mean Change Value,Std. Dev. of Change Value,Total Fees,Mean Fees per Withdraw,Cost to Empty (10 sat/vB),Total Cost,Min Input Size,Max Input Size,Mean Input Size,Std. Dev. of Input Size,Max Output Size,Mean Output Size,Std. Dev. of Output Size,Usage
2304-2404-bitcoind-1-2_blocks-utxotargetsv3,9.89788373,13484.8894286,14217,1695,16213,15805,0,2072,bnb: **13733** ; Total: **13733**,0.00011155,0.04986001,0.0114221936052,0.0197858017722,1.23799566,0.0000783293679215,0.0966756000,1.3346712600,1,2,1.02581461563,0.158586924129,274,2.80196140462,9.83145787038,cg: **1197** ; bnb: **13733** ; manual: **875**
2304-2404-bitcoind-1-2_blocks-utxotargetsv3,9.79566892,13501.2951667,13892,1739,16669,16261,0,2159,bnb: **14102** ; Total: **14102**,0.00011155,0.04986001,0.0109697001992,0.0195083082107,1.28937616,0.0000792925502737,0.0944656000,1.3838417600,1,2,1.02509070783,0.156405462136,274,2.75678002583,9.69649213464,cg: **1284** ; bnb: **14102** ; manual: **875**
2304-2404-bitcoind-1-2_blocks-utxotargetsv3,9.59510793,13506.2358378,13472,1779,17129,16721,0,2159,bnb: **14562** ; Total: **14562**,0.00011155,0.04986001,0.0109697001992,0.0195083082107,1.41585127,0.0000846750355840,0.0916096000,1.5074608700,1,2,1.02440045452,0.154293538704,274,2.70845045153,9.56649386044,cg: **1284** ; bnb: **14562** ; manual: **875**
2304-2404-bitcoind-1-2_blocks-utxotargetsv3,9.31293753,13499.9276316,13066,1826,17582,17174,0,2159,bnb: **15015** ; Total: **15015**,0.00011155,0.04986001,0.0109697001992,0.0195083082107,1.64413239,0.0000957338063352,0.0888488000,1.7329811900,1,2,1.02375684174,0.152295123778,274,2.66338651450,9.44344506608,cg: **1284** ; bnb: **15015** ; manual: **875**
2304-2404-bitcoind-1-2_blocks-utxotargetsv3,9.07061009,13483.6082564,12666,1876,18032,17624,0,2159,bnb: **15465** ; Total: **15465**,0.00011155,0.04986001,0.0109697001992,0.0195083082107,1.82826823,0.000103737416591,0.0861288000,1.9143970300,1,2,1.02315024966,0.150384835763,274,2.62091466182,9.32578906300,cg: **1284** ; bnb: **15465** ; manual: **875**
2304-2404-bitcoind-1-2_blocks-utxotargetsv3,8.85538858,13458.3204500,12278,1932,18476,18068,0,2159,bnb: **15909** ; Total: **15909**,0.00011155,0.04986001,0.0109697001992,0.0195083082107,1.98850999,0.000110057006309,0.0834904000,2.0720003900,1,2,1.02258135931,0.148568715297,274,2.58108257693,9.21390308583,cg: **1284** ; bnb: **15909** ; manual: **875**
2304-2404-bitcoind-1-2_blocks-utxotargetsv3,8.70530080,13424.9380976,11902,1994,18914,18506,0,2159,bnb: **16347** ; Total: **16347**,0.00011155,0.04986001,0.0109697001992,0.0195083082107,2.08806119,0.000112831578407,0.0809336000,2.1689947900,1,2,1.02204690371,0.146840058838,274,2.54366151518,9.10737894991,cg: **1284** ; bnb: **16347** ; manual: **875**
2304-2404-bitcoind-1-2_blocks-utxotargetsv3,8.54810509,13384.6883810,11581,2035,19373,18965,0,2256,bnb: **16709** ; Total: **16709**,0.00011155,0.04986001,0.0105061699557,0.0192090583047,2.18696876,0.000115316043238,0.0787508000,2.2657195600,1,2,1.02151331400,0.145091699776,274,2.51141576588,8.99904134459,cg: **1381** ; bnb: **16709** ; manual: **875**
2304-2404-bitcoind-1-2_blocks-utxotargetsv3,8.40965837,13340.7227907,11423,2086,19822,19414,0,2507,bnb: **16907** ; Total: **16907**,0.00011155,0.04986001,0.00947286211807,0.0184832580990,2.27329599,0.000117095703616,0.0776764000,2.3509723900,1,2,1.02101576182,0.143440438464,274,2.48938910065,8.89583635781,cg: **1632** ; bnb: **16907** ; manual: **875**
2304-2404-bitcoind-1-2_blocks-utxotargetsv3,8.34018379,13292.8851364,11007,2135,20305,19865,0,2514,bnb: **17351** ; Total: **17351**,0.00011155,0.04986001,0.00944704466189,0.0184639655823,2.29794204,0.000115677928014,0.0748476000,2.3727896400,1,2,1.02214950919,0.147173363044,274,2.45592751070,8.79702902808,cg: **1639** ; bnb: **17351** ; manual: **875**
2304-2404-bitcoind-1-2_blocks-utxotargetsv3,8.20777361,13238.5568889,10701,2190,20804,20310,0,2671,bnb: **17639** ; Total: **17639**,0.00011155,0.04986001,0.00890459909397,0.0180439814908,2.37953804,0.000117160907927,0.0727668000,2.4523048400,1,2,1.02432299360,0.154053737693,274,2.43175775480,8.70190344428,cg: **1796** ; bnb: **17639** ; manual: **875**
