----BEGIN SIMULATION RESULTS----
Scenario: bustabit-2019-2020-tiny-utxotargets
| Scenario File | Current Balance | Mean #UTXO | Current #UTXO | #Deposits | #Inputs Spent | #Withdraws | #Uneconomical outputs spent | #Change Created | #Changeless | Min Change Value | Max Change Value | Mean Change Value | Std. Dev. of Change Value | Total Fees | Mean Fees per Withdraw | Cost to Empty (10 sat/vB) | Total Cost | Min Input Size | Max Input Size | Mean Input Size | Std. Dev. of Input Size | Max Output Size | Mean Output Size | Std. Dev. of Output Size | Usage |
| bustabit-2019-2020-tiny-utxotargets | 13.65689035 | 784.338181818 | 525 | 16 | 11341 | 10982 | 0 | 5106 | bnb: **5866** ; knapsack: **10** ; Total: **5876** | 0.00010077 | 0.45814721 | 0.0102851498159 | 0.0528516300943 | 0.79479198 | 0.0000723722436715 | 0.00357000000 | 0.79836198000 | 1 | 7 | 1.03268985613 | 0.228882601768 | 64 | 2.05927881989 | 4.54808076628 | bnb: **5866** ; cg: **4093** ; knapsack: **754** ; manual: **267** ; srd: **2** |
| bustabit-2019-2020-tiny-utxotargets | 13.80617131 | 769.247826087 | 303 | 16 | 11857 | 11482 | 0 | 5386 | bnb: **6086** ; knapsack: **10** ; Total: **6096** | 0.00010077 | 0.45814721 | 0.0112132949443 | 0.0549059175659 | 0.82325227 | 0.0000716993790280 | 0.00206040000 | 0.82531267000 | 1 | 7 | 1.03265981536 | 0.227985533466 | 64 | 2.03962724264 | 4.45131577651 | bnb: **6086** ; cg: **4306** ; knapsack: **821** ; manual: **267** ; srd: **2** |
| bustabit-2019-2020-tiny-utxotargets | 12.28964524 | 762.943833333 | 1415 | 16 | 12377 | 11982 | 0 | 5546 | bnb: **6426** ; knapsack: **10** ; Total: **6436** | 0.00010077 | 0.45814721 | 0.0113127330292 | 0.0551187685954 | 0.88281763 | 0.0000736786538141 | 0.00962200000 | 0.89243963000 | 1 | 7 | 1.03296611584 | 0.226744207942 | 64 | 2.12852612252 | 4.87794494265 | bnb: **6426** ; cg: **4418** ; knapsack: **843** ; manual: **293** ; srd: **2** |
| bustabit-2019-2020-tiny-utxotargets | 9.92120979 | 781.747360000 | 1150 | 17 | 12889 | 12481 | 0 | 5665 | bnb: **6803** ; knapsack: **13** ; Total: **6816** | 0.00010077 | 0.45814721 | 0.0128712096858 | 0.0584655948795 | 0.91680377 | 0.0000734559546511 | 0.00782000000 | 0.92462377000 | 1 | 7 | 1.03268968833 | 0.226572603826 | 64 | 2.10455892957 | 4.78903119215 | bnb: **6803** ; cg: **4502** ; knapsack: **847** ; manual: **327** ; srd: **2** |
| bustabit-2019-2020-tiny-utxotargets | 12.94885595 | 791.126000000 | 872 | 17 | 13395 | 12981 | 0 | 5873 | bnb: **7095** ; knapsack: **13** ; Total: **7108** | 0.00010077 | 0.45814721 | 0.0137717076469 | 0.0600931615183 | 0.94515732 | 0.0000728108250520 | 0.00592960000 | 0.95108692000 | 1 | 7 | 1.03189276635 | 0.223226859313 | 64 | 2.07803713119 | 4.69875199300 | bnb: **7095** ; cg: **4668** ; knapsack: **889** ; manual: **327** ; srd: **2** |
| bustabit-2019-2020-tiny-utxotargets | 9.66360211 | 788.863111111 | 592 | 17 | 13906 | 13481 | 0 | 6143 | bnb: **7325** ; knapsack: **13** ; Total: **7338** | 0.00010077 | 0.45814721 | 0.0158101878398 | 0.0636387055922 | 0.97677912 | 0.0000724559839774 | 0.00402560000 | 0.98080472000 | 1 | 7 | 1.03152585120 | 0.220869859980 | 64 | 2.05808174468 | 4.61290540661 | bnb: **7325** ; cg: **4880** ; knapsack: **946** ; manual: **327** ; srd: **3** |
| bustabit-2019-2020-tiny-utxotargets | 12.26966072 | 780.707142857 | 539 | 17 | 14411 | 13981 | 0 | 6448 | bnb: **7520** ; knapsack: **13** ; Total: **7533** | 0.00010077 | 0.45814721 | 0.0175856168781 | 0.0662456189290 | 1.02055439 | 0.0000729958078821 | 0.00366520000 | 1.02421959000 | 1 | 7 | 1.03075602604 | 0.218063874304 | 64 | 2.05114083399 | 4.53686563688 | bnb: **7520** ; cg: **5157** ; knapsack: **955** ; manual: **346** ; srd: **3** |
| bustabit-2019-2020-tiny-utxotargets | 11.89247619 | 772.283862069 | 447 | 17 | 14923 | 14481 | 0 | 6742 | bnb: **7726** ; knapsack: **13** ; Total: **7739** | 0.00010077 | 0.45814721 | 0.0173099706274 | 0.0654480024858 | 1.05518459 | 0.0000728668317105 | 0.00303960000 | 1.05822419000 | 1 | 7 | 1.03052275395 | 0.216148631393 | 64 | 2.04523168289 | 4.46338211678 | bnb: **7726** ; cg: **5398** ; knapsack: **1008** ; manual: **346** ; srd: **3** |
| bustabit-2019-2020-tiny-utxotargets | 9.90617675 | 760.238600000 | 364 | 17 | 15454 | 14981 | 0 | 7025 | bnb: **7942** ; knapsack: **14** ; Total: **7956** | 0.00010077 | 0.45814721 | 0.0186726130690 | 0.0675535445542 | 1.08479195 | 0.0000724111841666 | 0.00247520000 | 1.08726715000 | 1 | 7 | 1.03157332621 | 0.221366344607 | 64 | 2.03998397971 | 4.39559988749 | bnb: **7942** ; cg: **5628** ; knapsack: **1061** ; manual: **347** ; srd: **3** |
----END SIMULATION RESULTS----


