id,amount,fees,target_feerate,real_feerate,algo,num_inputs,negative_ev,num_outputs,change_amount,before_num_utxos,after_num_utxos,waste
3881,0.00010000,0.00003131,0.00020195,0.000203311688312,knapsack,1,0,2,0.00915418,205,205,1926
3882,0.00010000,0.00003152,0.00020332,0.000204675324675,knapsack,1,0,2,0.02230580,205,205,1940
3883,0.00010000,0.00001070,0.00006901,0.0000694805194805,knapsack,1,0,2,0.01956708,205,205,583
3884,0.00010000,0.00001084,0.00006991,0.0000703896103896,knapsack,1,0,2,0.02918822,205,205,592
3885,0.01000000,0.00002503,0.00016145,0.000162532467532,knapsack,1,0,2,0.01563779,205,205,1517
3886,0.00010000,0.00002775,0.00017901,0.000180194805195,knapsack,1,0,2,0.02428033,205,205,1694
3887,0.00010000,0.00002757,0.00017784,0.000179025974026,knapsack,1,0,2,0.03488275,205,205,1561
3888,0.01000000,0.00001304,0.00008410,0.0000846753246753,knapsack,1,0,2,0.03095825,205,205,614
3889,0.00050000,0.00001155,0.00007447,0.000075000,knapsack,1,0,2,0.01527423,205,205,517
3890,0.00010000,0.00000421,0.00002716,0.0000273376623377,knapsack,1,0,2,0.02424116,205,205,-33
3891,0.00010000,0.00000980,0.00006322,0.0000636363636364,knapsack,1,0,2,0.03374542,205,205,331
3892,0.00010000,0.00001530,0.00009865,0.0000993506493506,knapsack,1,0,2,0.03385807,205,205,690
3893,0.00010000,0.00002427,0.00015655,0.000157597402597,knapsack,1,0,2,0.03394386,205,205,1274
3894,0.00200000,0.00002342,0.00015104,0.000152077922078,knapsack,1,0,2,0.02503590,205,205,1219
3895,0.00010000,0.00002874,0.00018540,0.000186623376623,knapsack,1,0,2,0.03554708,205,205,1566
3896,0.00010000,0.00002544,0.00016411,0.000165194805195,knapsack,1,0,2,0.03196793,205,205,1350
3897,0.00050000,0.00000310,0.00002000,0.0000201298701299,knapsack,1,0,2,0.03477357,205,205,-119
3898,0.00010000,0.00001761,0.00011355,0.000114350649351,knapsack,1,0,2,0.03578356,205,205,946
3899,0.00050000,0.00002620,0.00016903,0.000170129870130,knapsack,1,0,2,0.01461727,205,205,1506
3900,0.00010000,0.00002465,0.00015897,0.000160064935065,knapsack,1,0,2,0.03510909,205,205,1405
3901,0.00010000,0.00002712,0.00017493,0.000176103896104,knapsack,1,0,2,0.03560002,205,205,1566
3902,0.00010000,0.00002240,0.00014448,0.000145454545455,knapsack,1,0,2,0.01496296,205,205,1224
3903,0.00050000,0.00002834,0.00018279,0.000184025974026,knapsack,1,0,2,0.01304580,205,205,1438
3904,0.00050000,0.00002080,0.00013419,0.000135064935065,knapsack,1,0,2,0.01668714,205,205,948
3905,0.00050000,0.00002962,0.00019106,0.000192337662338,knapsack,1,0,2,0.02371457,205,205,1522
3906,0.00010000,0.00005323,0.00034339,0.000345649350649,knapsack,1,0,2,0.01567512,205,205,3060
3907,0.00010000,0.00002969,0.00019151,0.000192792207792,knapsack,1,0,2,0.01334233,205,205,1526
3908,0.00010000,0.00002916,0.00018809,0.000189350649351,knapsack,1,0,2,0.01860396,205,205,1718
3909,0.00010000,0.00002600,0.00016768,0.000168831168831,knapsack,1,0,2,0.03605779,205,205,1431
3910,0.00010000,0.00000376,0.00002420,0.0000244155844156,knapsack,1,0,2,0.03642686,205,205,-18
3911,0.00010000,0.00000244,0.00001572,0.0000158441558442,knapsack,1,0,2,0.03336988,205,205,-104
3912,0.00200000,0.00000479,0.00003086,0.0000311038961039,knapsack,1,0,2,0.02264110,205,205,48
3913,0.00050000,0.00000735,0.00004741,0.0000477272727273,knapsack,1,0,2,0.03561349,205,205,215
3914,0.00010000,0.00001691,0.00010909,0.000109805194805,knapsack,1,0,2,0.03811109,205,205,839
3915,0.00010000,0.00002660,0.00017158,0.000172727272727,knapsack,1,0,2,0.03328440,205,205,1389
3916,0.00010000,0.00001136,0.00007323,0.0000737662337662,knapsack,1,0,2,0.02108465,205,205,384
3917,0.00010000,0.00000793,0.00005115,0.0000514935064935,knapsack,1,0,2,0.02644720,205,205,209
3918,0.00010000,0.00000181,0.00001163,0.0000117532467532,knapsack,1,0,2,0.02379612,205,205,-98
3919,0.00050000,0.00000984,0.00006346,0.0000638961038961,knapsack,1,0,2,0.02967672,205,205,425
3920,0.00010000,0.00001599,0.00010316,0.000103831168831,knapsack,1,0,2,0.03908955,205,205,928
3921,0.00010000,0.00001596,0.00010291,0.000103636363636,knapsack,1,0,2,0.02742766,205,205,925
3922,0.00010000,0.00001844,0.00011895,0.000119740259740,knapsack,1,0,2,0.03931763,205,205,985
3923,0.00010000,0.00002219,0.00014311,0.000144090909091,knapsack,1,0,2,0.02693368,205,205,1230
3924,0.00010000,0.00001126,0.00007261,0.0000731168831169,knapsack,1,0,2,0.03683103,205,205,518
3925,0.00200000,0.00000254,0.00001638,0.0000164935064935,knapsack,1,0,2,0.02377006,205,205,-141
3926,0.00050000,0.00000162,0.00001042,0.0000105194805195,knapsack,1,0,2,0.00772648,205,205,-202
3927,0.00050000,0.00000498,0.00003210,0.0000323376623377,knapsack,1,0,2,0.01931464,205,205,18
3928,0.00010000,0.00000988,0.00006372,0.0000641558441558,knapsack,1,0,2,0.03176659,205,205,336
3929,0.00050000,0.00001450,0.00009354,0.0000941558441558,knapsack,1,0,2,0.02644440,205,205,638
3930,0.00010000,0.00002938,0.00018952,0.000190779220779,knapsack,1,0,2,0.03581750,205,205,1607
3931,0.01000000,0.00004707,0.00030366,0.000305649350649,knapsack,1,0,2,0.00372966,205,205,2760
3932,0.00010000,0.00004689,0.00030249,0.000304480519481,knapsack,1,0,2,0.01488139,205,205,2748
3933,0.00010000,0.00003371,0.00021747,0.000218896103896,knapsack,1,0,2,0.02712140,205,205,1997
3934,0.00010000,0.00003641,0.00023485,0.000236428571429,knapsack,1,0,2,0.02760608,205,205,2172
3935,0.00010000,0.00003730,0.00024062,0.000242207792208,knapsack,1,0,2,0.02969424,205,205,2230
3936,0.00050000,0.00003672,0.00023689,0.000238441558442,knapsack,1,0,2,0.02757055,205,205,2192
3937,0.00010000,0.00004314,0.00027828,0.000280129870130,knapsack,1,0,2,0.02966111,205,205,2421
3938,0.00010000,0.00003947,0.00025464,0.000256298701299,knapsack,1,0,2,0.01226894,205,205,2264
3939,0.00010000,0.00003174,0.00020476,0.000206103896104,knapsack,1,0,2,0.00254797,205,205,1761
3940,0.00200000,0.00003021,0.00019484,0.000196168831169,knapsack,1,0,2,0.01710283,205,205,1578
