----BEGIN SIMULATION RESULTS----
Scenario: bustabit-2019-2020-tiny-utxotargets
| Scenario File | Current Balance | Mean #UTXO | Current #UTXO | #Deposits | #Inputs Spent | #Withdraws | #Uneconomical outputs spent | #Change Created | #Changeless | Min Change Value | Max Change Value | Mean Change Value | Std. Dev. of Change Value | Total Fees | Mean Fees per Withdraw | Cost to Empty (10 sat/vB) | Total Cost | Min Input Size | Max Input Size | Mean Input Size | Std. Dev. of Input Size | Max Output Size | Mean Output Size | Std. Dev. of Output Size | Usage |
| bustabit-2019-2020-tiny-utxotargets | 11.16289939 | 196.923538462 | 203 | 9 | 6491 | 6491 | 0 | 6482 | bnb: **9** ; Total: **9** | 0.00025517 | 0.04989812 | 0.0286632747655 | 0.0142756156283 | 0.50484966 | 0.0000777768695116 | 0.00138040000 | 0.50623006000 | 1 | 1 | 1 | 0 | 2 | 1.99861346480 | 0.0372132512458 | knapsack: **6224** ; bnb: **9** ; cg: **258** |
| bustabit-2019-2020-tiny-utxotargets | 11.09301363 | 197.236142857 | 200 | 11 | 6989 | 6989 | 0 | 6974 | bnb: **15** ; Total: **15** | 0.00025517 | 0.04989812 | 0.0273173072340 | 0.0148519178936 | 0.53442296 | 0.0000764662984690 | 0.00136000000 | 0.53578296000 | 1 | 1 | 1 | 0 | 2 | 1.99785377021 | 0.0462809891743 | knapsack: **6591** ; bnb: **15** ; cg: **383** |
| bustabit-2019-2020-tiny-utxotargets | 11.37296362 | 197.434933333 | 201 | 13 | 7487 | 7487 | 0 | 7461 | bnb: **26** ; Total: **26** | 0.00000935 | 0.04989812 | 0.0262631456856 | 0.0153047489082 | 0.58503214 | 0.0000781397275277 | 0.00136680000 | 0.58639894000 | 1 | 1 | 1 | 0 | 2 | 1.99652731401 | 0.0588310183564 | knapsack: **7003** ; bnb: **26** ; cg: **457** ; srd: **1** |
| bustabit-2019-2020-tiny-utxotargets | 11.77317466 | 197.602500000 | 200 | 14 | 7988 | 7986 | 0 | 7942 | bnb: **44** ; Total: **44** | 0.00000608 | 0.04989812 | 0.0256009800378 | 0.0156082364121 | 0.62358115 | 0.0000780842912597 | 0.00136000000 | 0.62494115000 | 1 | 2 | 1.00025043827 | 0.0158242504839 | 2 | 1.99449035813 | 0.0740268324126 | knapsack: **7349** ; bnb: **44** ; cg: **592** ; srd: **1** |
| bustabit-2019-2020-tiny-utxotargets | 12.48283284 | 197.741176471 | 200 | 14 | 8488 | 8486 | 0 | 8424 | bnb: **62** ; Total: **62** | 0.00000608 | 0.04989812 | 0.0254089540966 | 0.0158210815936 | 0.64947564 | 0.0000765349563988 | 0.00136000000 | 0.65083564000 | 1 | 2 | 1.00023568230 | 0.0153510430888 | 2 | 1.99269384869 | 0.0851682231631 | knapsack: **7648** ; bnb: **62** ; cg: **774** ; srd: **2** |
| bustabit-2019-2020-tiny-utxotargets | 12.70880116 | 197.879444444 | 200 | 15 | 8988 | 8985 | 0 | 8915 | bnb: **70** ; Total: **70** | 0.00000608 | 0.04989812 | 0.0253780841559 | 0.0159458534667 | 0.69970838 | 0.0000778751675014 | 0.00136000000 | 0.70106838000 | 1 | 2 | 1.00033388982 | 0.0182706181199 | 2 | 1.99220923762 | 0.0879256892448 | knapsack: **8096** ; bnb: **70** ; cg: **814** ; srd: **5** |
| bustabit-2019-2020-tiny-utxotargets | 12.87272697 | 197.990000000 | 200 | 15 | 9488 | 9485 | 0 | 9404 | bnb: **81** ; Total: **81** | 0.00000608 | 0.04989812 | 0.0254407986761 | 0.0159902995252 | 0.73847861 | 0.0000778575234581 | 0.00136000000 | 0.73983861000 | 1 | 2 | 1.00031628888 | 0.0177826369728 | 2 | 1.99146020032 | 0.0920204556514 | knapsack: **8477** ; bnb: **81** ; cg: **920** ; srd: **7** |
| bustabit-2019-2020-tiny-utxotargets | 12.80760100 | 198.089900000 | 200 | 15 | 9988 | 9985 | 0 | 9898 | bnb: **87** ; Total: **87** | 0.00000608 | 0.04989812 | 0.0255411326025 | 0.0159679812849 | 0.76795989 | 0.0000769113560341 | 0.00136000000 | 0.76931989000 | 1 | 2 | 1.00030045068 | 0.0173317768731 | 2 | 1.99128693040 | 0.0929409335107 | knapsack: **8864** ; bnb: **87** ; cg: **1026** ; srd: **8** |
| bustabit-2019-2020-tiny-utxotargets | 12.99299527 | 198.179904762 | 200 | 15 | 10488 | 10485 | 0 | 10388 | bnb: **97** ; Total: **97** | 0.00000608 | 0.04989812 | 0.0257062872632 | 0.0158802168321 | 0.81421119 | 0.0000776548583691 | 0.00136000000 | 0.81557119000 | 1 | 2 | 1.00028612303 | 0.0169135581740 | 2 | 1.99074868860 | 0.0957423568387 | knapsack: **9230** ; bnb: **97** ; cg: **1150** ; srd: **8** |
| bustabit-2019-2020-tiny-utxotargets | 12.95997965 | 198.264636364 | 200 | 16 | 10987 | 10984 | 0 | 10884 | bnb: **100** ; Total: **100** | 0.00000608 | 0.04989812 | 0.0258234096812 | 0.0157503046239 | 0.85313081 | 0.0000776703213765 | 0.00136000000 | 0.85449081000 | 1 | 2 | 1.00027312454 | 0.0165249753077 | 2 | 1.99089584851 | 0.0949846687796 | knapsack: **9723** ; bnb: **100** ; cg: **1153** ; srd: **8** |
